,rating,review
4650,5,"Product is excellent but is having connectivity issue. If we turn switch off, need to connect with wifi again and again.READ MORE"
4651,5,awesome tvREAD MORE
4652,5,The Remote is not enoughREAD MORE
4653,4,Loved it...Found as explained by ThomsonREAD MORE
4654,4,Tv is best valueREAD MORE
4655,4,I m happy 😊 very nice and very  good TVREAD MORE
4656,5,Value for Money... Recommended.READ MORE
4657,5,Cool 😎 display.READ MORE
4658,5,Very good TV with in the budget. Able to install all the ott apps. 4hot keys availability. Easy connectivity and awsome sound. Digital dolby vision gives a haigh picture quality. 4k videos gives theater experiance. Thanks to flipkat for fastest delivery and installation.READ MORE
4659,5,Such a nice product and sound is good. Value for our moneyREAD MORE
4660,5,"After all using this TV for nearly 2 months now, i never felt bad on on single instance of the TV delivery, interms of Picture quality, Internet access ability and normal Television channel provisioning's. Thomson give us golden gift by this TV as its fulfill all type of the future features with this low cost. Just buy and enjoy the TV.Legacy brand and that's proved what they committed, received TV with Android 10, Well packed and quick delivery with Flipkart assurance. Over all happy with ...READ MORE"
4661,5,"Super awesome job from flipkart, the ordered it yesterday, got it delivered today and installed the same day. Excellent service from flipkart. As for the TV itself, one word; Fantastic.READ MORE"
4662,4,Best tv in indiaREAD MORE
4664,4,"Good product, worth buying.READ MORE"
4666,5,Superb quality....worthable product...excellent picture Quality😍😍😍READ MORE
4668,5,Good product in budgetREAD MORE
4669,5,Thomas TV excellent pecher qualityREAD MORE
4670,4,This is very good tv and value for money 💰 I am very happy in this tv thomsonREAD MORE
4671,3,Pathetic support for installation by Jeeves TV is excellent -  5 Star for tv Picture clarity and sound are awesomeREAD MORE
4672,4,niceREAD MORE
4674,5,Good for priceREAD MORE
4675,5,I love this product and given flipkart services.Thank youREAD MORE
4677,5,Vale for money tv goooo head without any dout     every thing is 👌👌👌👌👌👌READ MORE
4679,4,For tv picture quality nothing else company service is not upto the mark and don't know about durability if it works for 10 years onward that will satisfying. Hope bcz my 20 yrs old thomson crt is still running. But picture quality i say equal to sony mind it really. I have tally.READ MORE
4680,5,Very good Tv.  Good Picture quality and sound.  4k videos are awesome.   Will give review after one month usage.Now i   review after 40 days usage.   Previously i was not able to watch 4 k videos.  But now I changed my  netconnection to JIO Fiber.  The Speed of the net is quite good.  Now i am able to watch even 4k vides .Now i enjoy very clear picture with 4k.   Thanks Thomson and Flipkart.READ MORE
4682,5,Value for money...must go for itREAD MORE
4684,5,Good TV thanks flipcartREAD MORE
4685,3,This tv is lovelyy. I am using it from last 2 months . It's sound system and screen quality is also superb .READ MORE
4686,5,It working fineREAD MORE
4687,5,Good product full setifiedREAD MORE
4688,5,100% value for money.READ MORE
4689,3,"Product is good, going to give good competition with samsung, sony brands..READ MORE"
4690,4,I would rate this product as average.Some of the problems i faced while using it are:1. TV hangs  some times2. TV gets switched off some times3. Pendrive is not readable4. Seen most of the scratches on the screen when TV is recieved.In my view getting other options in this price range would be much betterREAD MORE
4691,5,"One of the best TV in this price segment,Great picture and sound quality.Writing this review after nearly one month of usage.Faced a bit connectivity problem while connecting mobile using chromecast. Overall a great product can definitely go for it.READ MORE"
4692,5,Overall a good productREAD MORE
4693,5,Awesome TV worth for moneyREAD MORE
4694,5,Awesome Television with excellent picture quality and  contrast ratio.  Speaker sound is very clear. Viewing angles is excellent. I would recommend to go for it. I am writing this review after one month of usage.READ MORE
4695,5,"Good quality picture, value for money...READ MORE"
4698,5,Hi guys Lg sony sumsung it is just a name tomson vu mi this are the best tvs but if u ask me vu mi tomson which is good go for tomson it is a masterpiece I have used all 3 but tomson is super...READ MORE
4700,5,good tv but sound quality is little lessREAD MORE
4703,5,Very good.READ MORE
4704,5,Excellent ..!READ MORE
4705,5,"Absolutely amazing deal at this price. Thomson is an age old brand and that reflects in the quality of it's products also. This TV is great with it's picture quality, true ultra HD and Dolby picture with surround DTS sound features. Superb connectivity with multi-media devices and internet. Perfect design and beautiful thin edge frame that gives you a rich feel. I am satisfied with the product and features at this price tag.READ MORE"
4706,5,"HAVING ALMOST EVERY FEATURE ,  SOUND AVERAGE , INSTALLED NEXT DAY OF PURCHASE. OKAY FOR THIS PRICE RANGE .READ MORE"
4707,5,Ek number led Thomson  good picture quality good connectivity good soundREAD MORE
4709,5,Best tv in this price.READ MORE
4710,5,Picture Quality and Sound is Good. Tv design is Good.READ MORE
4711,5,Just for for itREAD MORE
4712,5,Sound and picture quality is very niceREAD MORE
4713,5,Excellent performance tv awasomeREAD MORE
4714,4,ExlentREAD MORE
4715,5,"Tv scarch guard fully scarched, but screen is good conditionOverall performance goodREAD MORE"
4717,5,Worth for money.. good productREAD MORE
4718,5,Very good picture quality also good sound experience. Great product.READ MORE
4719,5,"This is the best TV avaialble at this price point, if u use this TV You will laugh on those who spend double of money for other brands, it gives equally good picture quality and sound quality.READ MORE"
4720,5,Awesome very happy with this productREAD MORE
4721,5,"Great product, loved itREAD MORE"
4722,5,"Superb product considering the price, picture quality is good, sound quality awesome,READ MORE"
4724,5,"Best TV at this price ,beat Samsung for sureREAD MORE"
4725,3,Nice..READ MORE
4726,4,"Picture quality is very good, sound is good, looks good.Overall value for money and must recommend TV.READ MORE"
4727,4,Best android led in budgetREAD MORE
4728,5,Great TV at Great Price. Excellent watching experience.READ MORE
4729,4,Awesome smart tvREAD MORE
4730,4,"Great picture n sound, awsm design. After 15 days of usage experience has been quite good.READ MORE"
4731,5,Asked the expert about the frame of TV it'shaving some gap don't know why I even asked to replace.But the technician said there won't be a problem to TV screen so I'm going with it . About connection we better do it ourselves . He didn't solved the connection to TV via Bluetooth ....Overall Thomson is the bestREAD MORE
4732,4,"User Friendly technology and Worth a penny . I got it for 35k . I hope that now price was increased . But compared to Samsung , Sony this LED was budget one and worthy !Instead of Vu tv and One plus and TCL TV 's this display was worthy and Just Go for it !! :)READ MORE"
4733,5,"Everything required by a smart 4K TV is fulfilled by Thompson TV at the most affordable price.However, I have yet to learn how to watch maximum 4K content.READ MORE"
4734,5,I was impressed with this tv and it's value for moneyREAD MORE
4735,5,Awasome purchase.. 😍😍READ MORE
4738,4,Good product with excellent soundREAD MORE
4739,5,Nice TV unbelievable qualityREAD MORE
4740,5,Tv picture quality & sound amazingREAD MORE
4741,5,𝙂𝙤𝙤𝙙 𝙥𝙧𝙤𝙙𝙪𝙘𝙩. 𝙃𝙖𝙥𝙥𝙮READ MORE
4742,5,Good product at reasonable priceREAD MORE
4743,4,Very good picture and soundREAD MORE
4744,5,Super picture super quality..very good purchase at this costREAD MORE
4745,5,"Very good, picture quality is amazing . Features are good. Worth for the priceREAD MORE"
4746,5,"Excellent picture quality, excellent connectivity,, I am very happy with this product,,..READ MORE"
4747,4,TV is worth the price. Gud picture quality and sound quality👍READ MORE
4748,4,Very good TVREAD MORE
4749,5,Happy with Thomson 👍READ MORE
4750,5,Good product superREAD MORE
4751,5,The tv is very good. Full value of money. Sound quality is so good picture is also preety well. The product is worthfulREAD MORE
4752,4,"User friendly product , Good look and smart value productREAD MORE"
4753,4,It was nice feeling to have Thompson TV the sound picture quality was too good. Thank you flipcartREAD MORE
4754,5,Best sound clarity and pictureREAD MORE
4755,5,"Worth it for 29k. 4K smoothly working.If you are Indian enough, you will find out ways to browse every TV Channel for free. You just need an Internet connection.Did everything ranging from casting laptop screen to play games like gtav to watching 4k videos.Every relative appreciated the product for the price that I paid for it.Kudos ThomsonREAD MORE"
